Company Name,Symbol,Headline,Date,Original_Sentiment,Ticker,VADER_Score,VADER_Label,Is_Hindi,FinBERT_Score,FinBERT_Label,FinBERT_Confidence,Model_Disagreement,High_Disagreement_Flag
Reliance Industries Ltd.,RELIANCE,Ukraine's Zelenskyy says China's Xi told him he will not sell any weapons to Russia,14-06-2024,Negative,RELIANCE,0.3412,Positive,0,-0.0013,Neutral,0.9124,0.3425,0
Reliance Industries Ltd.,RELIANCE,"India's Reliance gets US nod to resume Venezuelan oil imports, Bloomberg News reports",26-07-2024,Neutral,RELIANCE,0,Neutral,0,0.8745,Positive,0.9151,0.8745,1
Reliance Industries Ltd.,RELIANCE,"Polish PM to hold talks with leaders of UK, France, NATO on protecting Ukraine after Trump victory",11-11-2024,Negative,RELIANCE,0,Neutral,0,0.2201,Neutral,0.6923,0.2201,0
Reliance Industries Ltd.,RELIANCE,"Japan, EU to discuss cooperation on tech materials to cut reliance on China, Nikkei says",01-04-2024,Neutral,RELIANCE,-0.2732,Negative,0,0.8786,Positive,0.8966,1.1518,1
Reliance Industries Ltd.,RELIANCE,India is on track to become Europeâ€™s largest supplier of refined fuels this month while simultaneously buying record amounts of Russian crude,01-05-2023,Neutral,RELIANCE,-0.3719,Negative,0,0.8743,Positive,0.8845,1.2462,1
Reliance Industries Ltd.,RELIANCE,US emerges as India's biggest trading partner in FY23 at $128.55 billion,17-04-2023,Neutral,RELIANCE,0,Neutral,0,0.8212,Positive,0.8319,0.8212,1
Reliance Industries Ltd.,RELIANCE,India's Reliance to buy Russian oil from Rosneft in roubles: Report,29-05-2024,Neutral,RELIANCE,0,Neutral,0,0.1633,Neutral,0.8177,0.1633,0
Reliance Industries Ltd.,RELIANCE,The banking loopholes Russia has used to stay afloat are closing,19-03-2024,Neutral,RELIANCE,0,Neutral,0,-0.6821,Negative,0.7166,0.6821,1
Reliance Industries Ltd.,RELIANCE,"Chinese hacking groups target Russian government, IT firms",12-08-2024,Neutral,RELIANCE,0,Neutral,0,-0.4382,Neutral,0.5174,0.4382,0
Reliance Industries Ltd.,RELIANCE,Situation in Ukraine: ICC judges issue arrest warrants against Sergei Kuzhugetovich Shoigu and Valery Vasilyevich Gerasimov,25-06-2024,Positive,RELIANCE,-0.34,Negative,0,-0.9148,Negative,0.9294,0.5748,1
Reliance Industries Ltd.,RELIANCE,EU agrees mineral supply targets to cut reliance on China,14-11-2023,Neutral,RELIANCE,-0.0772,Negative,0,0.8942,Positive,0.9116,0.9714,1
Reliance Industries Ltd.,RELIANCE,"Israel orders Palestinians to flee Khan Younis, signaling likely new assault on southern Gaza city",02-07-2024,Neutral,RELIANCE,-0.5859,Negative,0,-0.7575,Negative,0.7781,0.1716,0
Reliance Industries Ltd.,RELIANCE,US prepares to sanction China over its support for Russian war effort,23-04-2024,Neutral,RELIANCE,-0.296,Negative,0,-0.7879,Negative,0.8276,0.4919,0
Reliance Industries Ltd.,RELIANCE,'This is real big deal': Biden as India-Middle East-Europe connectivity corridor launched at G20 Summit,11-09-2023,Neutral,RELIANCE,0.128,Positive,0,0.7627,Positive,0.7703,0.6347,1
Reliance Industries Ltd.,RELIANCE,G7 finance chiefs debate reducing supply chain reliance on China,12-05-2023,Negative,RELIANCE,0,Neutral,0,0.0169,Neutral,0.5286,0.0169,0
Reliance Industries Ltd.,RELIANCE,Farmers call for Switzerland to tackle reliance on food imports,10-07-2023,Neutral,RELIANCE,0,Neutral,0,0.3251,Neutral,0.628,0.3251,0
Reliance Industries Ltd.,RELIANCE,Sales of dog strollers outpace baby strollers in the country with the worldâ€™s lowest birth rate,09-09-2024,Neutral,RELIANCE,-0.3818,Negative,0,0.1321,Positive,0.494,0.5139,1
Reliance Industries Ltd.,RELIANCE,Iranâ€™s Revolutionary Guard deployed in Yemen,15-01-2024,Neutral,RELIANCE,0,Neutral,0,-0.0749,Neutral,0.8186,0.0749,0
Reliance Industries Ltd.,RELIANCE,"UAE to hold first aerial drills with China, ending reliance on US",31-07-2023,Negative,RELIANCE,0,Neutral,0,0.7817,Positive,0.8368,0.7817,1
Reliance Industries Ltd.,RELIANCE,China Holds Biggest Military Drills in a Year Around Taiwan,23-05-2024,Neutral,RELIANCE,0,Neutral,0,0.0611,Neutral,0.8509,0.0611,0
Reliance Industries Ltd.,RELIANCE,"The Tribune exclusive: Eyeing stronger ties, PM Modi to visit Moscow on July 8",25-06-2024,Positive,RELIANCE,0.4767,Positive,0,0.7632,Positive,0.7726,0.2865,0
Reliance Industries Ltd.,RELIANCE,"To cut reliance on China, Russia turns to India for aluminium feedstock",14-09-2023,Neutral,RELIANCE,-0.2732,Negative,0,0.4944,Positive,0.5086,0.7676,1
Reliance Industries Ltd.,RELIANCE,"Itâ€™s time Europe reduced its defense reliance on the US, Czech president says",04-10-2023,Neutral,RELIANCE,0.128,Positive,0,0.743,Positive,0.7784,0.615,1
Reliance Industries Ltd.,RELIANCE,At Least 500 K2PL Main Battle Tanks to be Produced in PoznaÅ„,03-03-2023,Neutral,RELIANCE,-0.3818,Negative,0,0.1594,Neutral,0.8233,0.5412,1
Reliance Industries Ltd.,RELIANCE,Pentagon says it will support Israel after Netanyahu declares war,09-10-2023,Neutral,RELIANCE,-0.296,Negative,0,0.3355,Neutral,0.6219,0.6315,1
Reliance Industries Ltd.,RELIANCE,Germany Ready to Send Long-Range Missiles Taurus to Ukraine â€“ MP,07-08-2023,Neutral,RELIANCE,0.3612,Positive,0,0.2927,Neutral,0.6886,0.0685,0
Reliance Industries Ltd.,RELIANCE,Reliance Gets US Approval to Resume Crude Imports from Venezuela,24-07-2024,Positive,RELIANCE,-0.1531,Negative,0,0.8857,Positive,0.9113,1.0388,1
Reliance Industries Ltd.,RELIANCE,"Jaishankar met Canada Foreign Minister amid row, says report",12-10-2023,Neutral,RELIANCE,0,Neutral,0,-0.1647,Neutral,0.623,0.1647,0
Reliance Industries Ltd.,RELIANCE,Ukraine cannot equip even 4 out of 14 required military brigades â€“ Zelenskyy,16-09-2024,Neutral,RELIANCE,0,Neutral,0,-0.1568,Neutral,0.7325,0.1568,0
Reliance Industries Ltd.,RELIANCE,Disney nears deal to sell $10-bln valued India business to Reliance -Bloomberg News,24-10-2023,Neutral,RELIANCE,0.4404,Positive,0,0.1313,Neutral,0.8427,0.3091,0
Reliance Industries Ltd.,RELIANCE,China must rethink its reliance on property sales to see real growth,07-07-2023,Positive,RELIANCE,0.5818,Positive,0,0.5375,Positive,0.5513,0.0443,0
Reliance Industries Ltd.,RELIANCE,World's largest plant to extract CO2 from air opens in Iceland,09-05-2024,Neutral,RELIANCE,0,Neutral,0,0.5176,Positive,0.5282,0.5176,1
Reliance Industries Ltd.,RELIANCE,Indiaâ€™s first Hydrogen Fuel Cell Intercity Luxury Coach unveiled by BharatBenz & Reliance Ind.,24-07-2023,Positive,RELIANCE,0,Neutral,0,0.6443,Positive,0.6525,0.6443,1
Reliance Industries Ltd.,RELIANCE,Lebanon PM ready to implement 2006 deal on Hezbollah's armed presence south of Litani River,30-09-2024,Negative,RELIANCE,0.3612,Positive,0,0.7301,Positive,0.7656,0.3689,0
Reliance Industries Ltd.,RELIANCE,"Afraid of losing the U.S.-Canada trade pact, Mexico alters its laws and removes Chinese parts",25-11-2024,Neutral,RELIANCE,-0.3818,Negative,0,-0.7564,Negative,0.7754,0.3746,0
Reliance Industries Ltd.,RELIANCE,US agency signs letter of intent to provide $1bn financing for Polandâ€™s first nuclear plant,18-11-2024,Neutral,RELIANCE,0,Neutral,0,0.8433,Positive,0.8554,0.8433,1
Reliance Industries Ltd.,RELIANCE,India stays 2nd biggest importer of Russian oil after China with $2.8 bn worth of crude,19-08-2024,Neutral,RELIANCE,-0.4215,Negative,0,0.668,Positive,0.6868,1.0895,1
Reliance Industries Ltd.,RELIANCE,Iran calls for Islamic countries to sanction Israel,18-10-2023,Neutral,RELIANCE,0,Neutral,0,-0.0486,Neutral,0.8581,0.0486,0
Reliance Industries Ltd.,RELIANCE,British envoy worried about Nagasaki's decision over not inviting Israel to ceremony,07-08-2024,Positive,RELIANCE,-0.4874,Negative,0,-0.8562,Negative,0.8812,0.3688,0
Reliance Industries Ltd.,RELIANCE,EU â€˜must spend big on joint defence projects to end reliance on USâ€™,09-09-2024,Neutral,RELIANCE,0.1027,Positive,0,0.8487,Positive,0.8592,0.746,1
Reliance Industries Ltd.,RELIANCE,China on Track to Blow Past Xiâ€™s Clean Power Goal Five Years Early,04-07-2023,Positive,RELIANCE,0.4019,Positive,0,0.7854,Positive,0.7979,0.3835,0
Reliance Industries Ltd.,RELIANCE,School in Russiaâ€™s Far East begins teaching North Korean Juche ideology,30-10-2024,Neutral,RELIANCE,0,Neutral,0,0.0876,Neutral,0.8642,0.0876,0
Reliance Industries Ltd.,RELIANCE,"North Korea welcomes Russian tourists, the first to visit since the pandemic",12-02-2024,Neutral,RELIANCE,0.4019,Positive,0,0.8554,Positive,0.8689,0.4535,0
Reliance Industries Ltd.,RELIANCE,"With Scholz's government in shambles, conservative rival touts more decisive Ukraine strategy",14-11-2024,Negative,RELIANCE,0.2716,Positive,0,-0.557,Negative,0.6628,0.8286,1
Reliance Industries Ltd.,RELIANCE,Algeria authorized to join BRICS New Development Bank,02-09-2024,Neutral,RELIANCE,0.296,Positive,0,0.0989,Neutral,0.8804,0.1971,0
Reliance Industries Ltd.,RELIANCE,Italy reconsiders nuclear energy 35 years after shutting down last reactor,15-07-2024,Neutral,RELIANCE,0.2732,Positive,0,0.1073,Neutral,0.8444,0.1659,0
Reliance Industries Ltd.,RELIANCE,"Ecosia and Qwant, two European search engines, join forces on an index to shrink reliance on Big Tech",12-11-2024,Positive,RELIANCE,0.296,Positive,0,0.8235,Positive,0.8667,0.5275,1
Reliance Industries Ltd.,RELIANCE,"China is not participating in a United Nations project to survey Asian wet markets and other facilities at high risk of spreading infectious diseases from wild animals to humans, despite long-running talks with Beijing",14-04-2023,Neutral,RELIANCE,0.1779,Positive,0,0.021,Neutral,0.607,0.1569,0
Reliance Industries Ltd.,RELIANCE,"Tired of rising energy costs, Michelin and Goodyear to pull out of Germany",29-11-2023,Neutral,RELIANCE,-0.2023,Negative,0,-0.898,Negative,0.912,0.6957,1
Reliance Industries Ltd.,RELIANCE,Hundreds of trucks have been partially or completely blockading roads leading to Bogota and other major cities since Monday in response to an increase in the price of diesel equivalent to $0.46 a gallon (3.8 liters),05-09-2024,Neutral,RELIANCE,0.3182,Positive,0,-0.8099,Negative,0.8884,1.1281,1
Reliance Industries Ltd.,RELIANCE,DragonFire laser: (UK) MoD tests weapon as low-cost alternative to missiles,22-01-2024,Neutral,RELIANCE,-0.296,Negative,0,0.8362,Positive,0.8441,1.1322,1
Reliance Industries Ltd.,RELIANCE,The world is reducing its reliance on fossil fuels â€“ except for in three key sectors,09-02-2024,Neutral,RELIANCE,0,Neutral,0,0.2983,Positive,0.5727,0.2983,0
Reliance Industries Ltd.,RELIANCE,Anger in Taiwan over reports SpaceX asked suppliers to move abroad,07-11-2024,Neutral,RELIANCE,-0.5719,Negative,0,-0.9385,Negative,0.9545,0.3666,0
Reliance Industries Ltd.,RELIANCE,North Korea revealed to supply half of all Russian artillery shells used in Ukraine,07-10-2024,Neutral,RELIANCE,0,Neutral,0,0.197,Neutral,0.7811,0.197,0
Reliance Industries Ltd.,RELIANCE,Shanghai injects US$1 billion to chip fund in self-reliance drive,19-08-2024,Neutral,RELIANCE,0,Neutral,0,0.425,Neutral,0.5556,0.425,0
Reliance Industries Ltd.,RELIANCE,Adanis to Hike Solar Panel Output by 150% to Cut China Reliance,07-08-2024,Positive,RELIANCE,-0.2732,Negative,0,0.806,Positive,0.8329,1.0792,1
Reliance Industries Ltd.,RELIANCE,Poland to extend energy price freeze next year following Trumpâ€™s election victory,13-11-2024,Neutral,RELIANCE,0.4588,Positive,0,-0.5407,Negative,0.6145,0.9995,1
Reliance Industries Ltd.,RELIANCE,North Korean Tankers spotted at Russiaâ€™s Vostochny Port; Brazen Oil Product Smuggling Becomes the Norm,07-06-2024,Negative,RELIANCE,-0.4767,Negative,0,-0.7764,Negative,0.8171,0.2997,0
Reliance Industries Ltd.,RELIANCE,Firm making car that Putin gifted to Kim uses South Korean parts,28-06-2024,Neutral,RELIANCE,0,Neutral,0,0.034,Neutral,0.9347,0.034,0
Reliance Industries Ltd.,RELIANCE,US offers Poland rare loan of $2 billion to modernize its military,25-09-2023,Positive,RELIANCE,0,Neutral,0,0.8252,Positive,0.8344,0.8252,1
Reliance Industries Ltd.,RELIANCE,"Armenia recognises Palestinian statehood, says Armenian foreign ministry",24-06-2024,Neutral,RELIANCE,0,Neutral,0,0.1913,Neutral,0.7796,0.1913,0
Reliance Industries Ltd.,RELIANCE,Watchdog: Nuclear-armed nations deepen reliance on nuclear weapons,17-06-2024,Neutral,RELIANCE,-0.4404,Negative,0,0.1138,Neutral,0.8224,0.5542,1
Reliance Industries Ltd.,RELIANCE,High-ranking officials in the Russian government have expressed dissatisfaction with the outcomes of the recent BRICS summit held in Kazan,28-10-2024,Neutral,RELIANCE,-0.4939,Negative,0,-0.9571,Negative,0.9656,0.4632,0
Reliance Industries Ltd.,RELIANCE,Coal free by 2070? Indiaâ€™s push toward renewables won't stop coal reliance for the next two decades,03-11-2023,Neutral,RELIANCE,0.6355,Positive,0,0.2976,Neutral,0.6652,0.3379,0
Reliance Industries Ltd.,RELIANCE,"Hezbollah says Israel dropping leaflets with ""very dangerous"" barcodes onto Lebanon",24-09-2024,Neutral,RELIANCE,-0.5256,Negative,0,-0.8355,Negative,0.8548,0.3099,0
Reliance Industries Ltd.,RELIANCE,China Proposes $58 Billion Railway Project in Pakistan to Reduce Reliance on Western Trade Routes,28-04-2023,Neutral,RELIANCE,0,Neutral,0,0.8435,Positive,0.8584,0.8435,1
Reliance Industries Ltd.,RELIANCE,"Adani proposed coal ventures to sanctioned Myanmar military despite public vow to cut ties, leaked documents show",04-05-2023,Positive,RELIANCE,-0.5267,Negative,0,-0.6694,Negative,0.7229,0.1427,0
Reliance Industries Ltd.,RELIANCE,Indian rupee dips to lifetime low on dollar bids by foreign banks,14-10-2024,Neutral,RELIANCE,-0.2732,Negative,0,-0.9275,Negative,0.9442,0.6543,1
Reliance Industries Ltd.,RELIANCE,"/r/WorldNews Live Thread: Russian Invasion of Ukraine Day 449, Part 1 (Thread #590)",18-05-2023,Neutral,RELIANCE,0,Neutral,0,-0.0303,Neutral,0.9158,0.0303,0
Reliance Industries Ltd.,RELIANCE,Japan will provide additional military equipment to Ukraine,18-10-2024,Negative,RELIANCE,0,Neutral,0,0.6191,Positive,0.6273,0.6191,1
Reliance Industries Ltd.,RELIANCE,Zelenskyy: We Gave Away Our Nuclear Weapons and Got Full-Scale War and Death in Return,22-10-2024,Neutral,RELIANCE,-0.8934,Negative,0,-0.2675,Neutral,0.5883,0.6259,1
Reliance Industries Ltd.,RELIANCE,ADHD linked to evolutionary success in ancient humans,26-02-2024,Negative,RELIANCE,0.5719,Positive,0,0.334,Neutral,0.6287,0.2379,0
Reliance Industries Ltd.,RELIANCE,Zelenskiy says Crimea can only be restored to Ukraine through diplomacy,21-11-2024,Positive,RELIANCE,0.34,Positive,0,0.0385,Neutral,0.9155,0.3015,0
Reliance Industries Ltd.,RELIANCE,Boeing to launch astronauts into space aboard new capsule,06-05-2024,Neutral,RELIANCE,0.0258,Neutral,0,0.2801,Neutral,0.7054,0.2543,0
Reliance Industries Ltd.,RELIANCE,"At least 27 people, mostly women, have been killed in northern India in a stampede at a satsang (a Hindu religious event)",02-07-2024,Neutral,RELIANCE,-0.8074,Negative,0,-0.8967,Negative,0.9101,0.0893,0
State Bank of India,SBIN,"Rubicon Research, Sai Life, Sanathan Textiles, Metalman IPOs get nod",07-11-2024,Neutral,SBI,0,Neutral,0,0.1958,Neutral,0.7881,0.1958,0
State Bank of India,SBIN,Asian stocks climb after mixed tech results,30-10-2024,Neutral,SBI,0,Neutral,0,-0.6121,Negative,0.7719,0.6121,1
State Bank of India,SBIN,Prestige Estates stock in focus after Q2 net profit plunges 77.4% YoY,30-10-2024,Neutral,SBI,0.6404,Positive,0,-0.9476,Negative,0.9594,1.588,1
State Bank of India,SBIN,"Oil & gas witness highest FPI selling; healthcare, power top on buying list",07-11-2024,Neutral,SBI,0.2023,Positive,0,0.7155,Positive,0.7507,0.5132,1
State Bank of India,SBIN,How can I trade cryptocurrencies in India,12-11-2024,Neutral,SBI,0,Neutral,0,0.0011,Neutral,0.9332,0.0011,0
State Bank of India,SBIN,Power Grid shares in focus after reporting muted Q2 results,07-11-2024,Neutral,SBI,0.296,Positive,0,0.1756,Neutral,0.444,0.1204,0
State Bank of India,SBIN,Swiggy sets IPO price band between Rs 371-390 per share,28-10-2024,Negative,SBI,0.296,Positive,0,0.0139,Neutral,0.9346,0.2821,0
State Bank of India,SBIN,Honasa stock plunges after poor Q2 show,19-11-2024,Positive,SBI,-0.4767,Negative,0,-0.9489,Negative,0.9594,0.4722,0
State Bank of India,SBIN,NSE discontinues weekly expiries for Bank Nifty,13-11-2024,Positive,SBI,0.4019,Positive,0,-0.2553,Neutral,0.7095,0.6572,1
State Bank of India,SBIN,Fewer stocks suffer deep cuts in the current selloff,21-11-2024,Neutral,SBI,-0.6908,Negative,0,-0.9387,Negative,0.9577,0.2479,0
State Bank of India,SBIN,"ONGC shares jump over 2% after Q2 PAT surges 17% YoY to Rs 11,984 crore",12-11-2024,Neutral,SBI,0.296,Positive,0,0.851,Positive,0.9102,0.555,1
State Bank of India,SBIN,Macquarie raises Zomato target prices but remains bearish,13-11-2024,Positive,SBI,0,Neutral,0,0.4294,Positive,0.6137,0.4294,0
State Bank of India,SBIN,DPIIT approves RCap's acquisition by IndusInd International Holdings,20-11-2024,Positive,SBI,0.4019,Positive,0,0.0807,Neutral,0.8935,0.3212,0
State Bank of India,SBIN,SBI and MAS bid to drive commercial applications of tokenised securities,04-11-2024,Neutral,SBI,0.296,Positive,0,0.1618,Neutral,0.8227,0.1342,0
State Bank of India,SBIN,"Afcons Infrastructure IPO subscribed 76% so far on last day of bidding. Check GMP, details",29-10-2024,Neutral,SBI,0,Neutral,0,0.0389,Neutral,0.9272,0.0389,0
State Bank of India,SBIN,Sovereign green bonds now eligible under FAR,08-11-2024,Negative,SBI,0,Neutral,0,0.0534,Neutral,0.9241,0.0534,0
State Bank of India,SBIN,Swiggy tops expectations with best major listing in a decade,13-11-2024,Positive,SBI,0.8176,Positive,0,0.8367,Positive,0.8543,0.0191,0
State Bank of India,SBIN,Prosus gains $2 billion on Swiggy investment with IPO valuation,13-11-2024,Positive,SBI,0.34,Positive,0,0.7457,Positive,0.7554,0.4057,0
State Bank of India,SBIN,D-Street likely to see $2.5 billion inflows as MSCI increases India weights,08-11-2024,Negative,SBI,0,Neutral,0,0.8989,Positive,0.9193,0.8989,1
State Bank of India,SBIN,"Financials and renewables are the next big bets, says Nilesh Shah",04-11-2024,Positive,SBI,0,Neutral,0,0.0552,Neutral,0.9038,0.0552,0
State Bank of India,SBIN,"PSMC secures initial IP payment from Tata for India's first 12-Inch wafer fab, eyes 2026 mass production",04-11-2024,Neutral,SBI,0.6486,Positive,0,0.8874,Positive,0.8969,0.2388,0
State Bank of India,SBIN,"SBI agent shoots, kills man after suspected shoplifting in Apex, police say",11-04-2023,Neutral,SBI,-0.6597,Negative,0,-0.8688,Negative,0.8844,0.2091,0
State Bank of India,SBIN,Federal Judge Blocks Sweeping New Immigration Law in Texas (Gift Article),29-02-2024,Neutral,SBI,0.25,Positive,0,-0.0956,Neutral,0.7951,0.3456,0
State Bank of India,SBIN,3 Top Dividend Stocks Offering Up To 7.8% Yield,08-11-2024,Negative,SBI,0.2023,Positive,0,0.7511,Positive,0.7628,0.5488,1
State Bank of India,SBIN,"Q2 results today: SBI, Tata Motors among 152 companies to announce earnings on Friday",08-11-2024,Negative,SBI,0,Neutral,0,0.0986,Neutral,0.8493,0.0986,0
State Bank of India,SBIN,Ambuja Cements Q2 Results: Standalone profit falls 22% YoY to Rs 501 crore,28-10-2024,Negative,SBI,0.6404,Positive,0,-0.9577,Negative,0.9696,1.5981,1
State Bank of India,SBIN,Tech View: Nifty forms long bull candle for 2nd day. How to trade on Thursday,06-11-2024,Negative,SBI,0.6019,Positive,0,-0.0117,Neutral,0.9162,0.6136,1
State Bank of India,SBIN,"NHPC Q2 results: PAT falls 41% YoY to Rs 909 crore, revenue up 4%",07-11-2024,Neutral,SBI,0,Neutral,0,0.8488,Positive,0.9138,0.8488,1
State Bank of India,SBIN,IGL shares rally 5% even as Q2 net profit declines 18% YoY,29-10-2024,Neutral,SBI,1,Positive,0,-0.6975,Negative,0.8408,1.6975,1
State Bank of India,SBIN,"In times of volatility, RBI prefers safe-haven asset",30-10-2024,Neutral,SBI,0.3612,Positive,0,0.0074,Neutral,0.9189,0.3538,0
State Bank of India,SBIN,SBI USMNT Man of the Match: Christian Pulisic,19-11-2024,Positive,SBI,0,Neutral,0,0.0534,Neutral,0.8967,0.0534,0
State Bank of India,SBIN,SBI hikes lending rates under MCLR by 0.05%,14-11-2024,Negative,SBI,0,Neutral,0,0.2679,Positive,0.5447,0.2679,0
State Bank of India,SBIN,"SBI raises â‚¹10,000 crore via infra bonds",18-11-2024,Negative,SBI,0,Neutral,0,0.5745,Positive,0.5842,0.5745,1
State Bank of India,SBIN,Sudeep Shah's top bets from PSU Banks and realty pack,22-11-2024,Neutral,SBI,0.2023,Positive,0,0.0702,Neutral,0.8984,0.1321,0
State Bank of India,SBIN,RINLâ€™s SBI-led lender consortium to go for uniform debt rejig,01-11-2024,Positive,SBI,-0.3612,Negative,0,0.7755,Positive,0.7876,1.1367,1
State Bank of India,SBIN,Score High in SBI PO Quant with These Expert-Approved Techniques,30-10-2024,Neutral,SBI,-0.5574,Negative,0,0.8767,Positive,0.8856,1.4341,1
State Bank of India,SBIN,SBI Chairman CS Setty predicts when RBI will cut raes next. It's not in December,11-11-2024,Negative,SBI,-0.2732,Negative,0,-0.6708,Negative,0.6902,0.3976,0
State Bank of India,SBIN,SBI delivers strong results. Is it still lagging competition?,11-11-2024,Negative,SBI,0.496,Positive,0,0.3354,Positive,0.6126,0.1606,0
State Bank of India,SBIN,"Festive boost canâ€™t save SBI Cards stock from credit cost woes, says CLSA",30-10-2024,Neutral,SBI,0.8225,Positive,0,0.9245,Positive,0.9451,0.102,0
State Bank of India,SBIN,JPMorgan wary of SBI Cards stock amid rising credit risks & sluggish spend growth,30-10-2024,Neutral,SBI,0.3027,Positive,0,-0.9262,Negative,0.943,1.2289,1
State Bank of India,SBIN,"â€˜Banks, MFs compliment and not compete with each otherâ€™",19-11-2024,Positive,SBI,0.4767,Positive,0,0.0837,Neutral,0.891,0.393,0
State Bank of India,SBIN,"Rate cut unlikely even in February, inflation to dip January onwards: SBI research",13-11-2024,Positive,SBI,-0.2732,Negative,0,-0.391,Negative,0.5451,0.1178,0
State Bank of India,SBIN,ã€Œé€”ä¸Šå›½ã®ãƒžã‚¤ã‚¯ãƒ­ãƒ•ã‚¡ã‚¤ãƒŠãƒ³ã‚¹ã€ã‚¹ã‚¿ãƒ¼ãƒˆã‚¢ãƒƒãƒ—ãŒä»Šå¹´æœ€å¤§ç´šã®å¤§åž‹èª¿é”ï¼ã‚¹ã‚¿ãƒ¼ãƒˆã‚¢ãƒƒãƒ—ã‚·ãƒ¼ãƒ³ã®æœ€æ–°æƒ…å ±ã‚’å…¬é–‹ï¼ˆ2024å¹´10æœˆè³‡é‡‘èª¿é”ãƒ©ãƒ³ã‚­ãƒ³ã‚°ï¼‰,05-11-2024,Neutral,SBI,0,Neutral,0,0.1484,Neutral,0.6698,0.1484,0
State Bank of India,SBIN,æ—¥æœ¬åˆä¸Šé™¸ï¼æš—å·è³‡ç”£PEPEï¼ˆãºãºï¼‰å–ã‚Šæ‰±ã„é–‹å§‹ã®ãŠçŸ¥ã‚‰ã›,30-10-2024,Neutral,SBI,0,Neutral,0,0.1071,Neutral,0.775,0.1071,0
State Bank of India,SBIN,India roundup: Nvidia pivots to India as growth engine,28-10-2024,Negative,SBI,0.5818,Positive,0,0.3134,Neutral,0.6486,0.2684,0
State Bank of India,SBIN,SBI raises $500 million in five-year dollar bonds,19-11-2024,Positive,SBI,0,Neutral,0,0.8373,Positive,0.8525,0.8373,1
State Bank of India,SBIN,SBI Nagaon Branch hosts â€˜Vigilance Awareness Weekâ€™,04-11-2024,Positive,SBI,0,Neutral,0,0.0289,Neutral,0.9219,0.0289,0
State Bank of India,SBIN,"SBI raises Rs 10,000 cr through infra bond issuance",18-11-2024,Negative,SBI,0,Neutral,0,0.6117,Positive,0.6274,0.6117,1
State Bank of India,SBIN,Stock market update: Stocks that hit 52-week lows on NSE,30-10-2024,Neutral,SBI,-0.2023,Negative,0,-0.8861,Negative,0.898,0.6838,1
State Bank of India,SBIN,"Closing Bell: Sensex closes 80,369.03, Nifty up by 0.52% at 127.70. Top gainers SBI, BEL",29-10-2024,Neutral,SBI,0.5423,Positive,0,0.9055,Positive,0.9324,0.3632,0
State Bank of India,SBIN,Stock market update: Stocks that hit 52-week lows on NSE in today's trade,19-11-2024,Positive,SBI,-0.2023,Negative,0,-0.8966,Negative,0.9079,0.6943,1
State Bank of India,SBIN,"SBI Q2 Results: PAT jumps 28% YoY to Rs 18,331 crore, beats estimates",08-11-2024,Negative,SBI,0,Neutral,0,0.8979,Positive,0.9345,0.8979,1
State Bank of India,SBIN,Stock market update: Stocks that hit 52-week lows on NSE,06-11-2024,Negative,SBI,-0.2023,Negative,0,-0.8861,Negative,0.898,0.6838,1
State Bank of India,SBIN,Stock market update: Stocks that hit 52-week lows on NSE in today's trade,30-10-2024,Neutral,SBI,-0.2023,Negative,0,-0.8966,Negative,0.9079,0.6943,1
State Bank of India,SBIN,"SBI raises MCLR across three tenors by 5 bps, effective November 15",15-11-2024,Negative,SBI,0.4767,Positive,0,0.6063,Positive,0.6258,0.1296,0
State Bank of India,SBIN,SBI seeks $1.25 billion in Indiaâ€™s largest bank loan of 2024,15-11-2024,Negative,SBI,0,Neutral,0,0.6034,Positive,0.6123,0.6034,1
State Bank of India,SBIN,The fear that rupee will depreciate sharply post Trump 2.0 is unfounded: SBI Research,11-11-2024,Negative,SBI,-0.4939,Negative,0,-0.8644,Negative,0.8934,0.3705,0
State Bank of India,SBIN,"SBI Card, Apollo Tyres among 5 stocks with long unwinding",04-11-2024,Positive,SBI,0,Neutral,0,0.0729,Neutral,0.8755,0.0729,0
State Bank of India,SBIN,Digital asset trading technology firm Wyden secures $16.9 million Series B,19-11-2024,Positive,SBI,0.5859,Positive,0,0.5974,Positive,0.6087,0.0115,0
State Bank of India,SBIN,"Share Markets Highlights November 21, 2024: Adani Group stocks nosedive; Sensex, Nifty trade lower as volatility persists",21-11-2024,Neutral,SBI,0.4019,Positive,0,-0.3435,Negative,0.6571,0.7454,1
State Bank of India,SBIN,SBI awarded Best Bank in India for 2024 by Global Finance Magazine,28-10-2024,Positive,SBI,0.7845,Positive,0,0.917,Positive,0.9338,0.1325,0
State Bank of India,SBIN,Indian PM Modi says he will do everything he can to help Ukraine,22-05-2023,Neutral,SBI,0.4019,Positive,0,0.756,Positive,0.771,0.3541,0
State Bank of India,SBIN,"Bangladesh shuts down internet, imposes nationwide curfew to counter Student Protest",19-07-2024,Negative,SBI,-0.34,Negative,0,-0.8561,Negative,0.8706,0.5161,1
State Bank of India,SBIN,Banks Want Forged Paper Trails After Taking Money Illegally From Customers For Modi Govt's Flagship Schemes,26-03-2024,Positive,SBI,0.1779,Positive,0,-0.7478,Negative,0.7638,0.9257,1
State Bank of India,SBIN,"SBI set to borrow $1.25 billion, India's largest dollar-denominated bank loan in 2024; details here",15-11-2024,Negative,SBI,0,Neutral,0,0.0856,Neutral,0.8912,0.0856,0
